
01.03.26.106160,-0.1054577,1.172794,-0.7622901
01.03.26.117189,-0.1061951,1.178694,-0.7629284
01.03.26.128219,-0.1069698,1.184651,-0.7636173
01.03.26.139751,-0.1079919,1.190781,-0.7642744
01.03.26.151281,-0.1088469,1.196876,-0.7650152
01.03.26.165821,-0.1093928,1.202961,-0.7658241
01.03.26.172839,-0.110014,1.20945,-0.7665529
01.03.26.183868,-0.1107943,1.215746,-0.7675244
01.03.26.194898,-0.1111825,1.222042,-0.7683513
01.03.26.206430,-0.1119374,1.228228,-0.7689716
01.03.26.217458,-0.1128042,1.234378,-0.7698623
01.03.26.228488,-0.1136411,1.240897,-0.7707117
01.03.26.239517,-0.1143074,1.247477,-0.771664
01.03.26.250546,-0.1149372,1.253975,-0.7724973
01.03.26.261576,-0.1157019,1.260657,-0.7733283
01.03.26.273107,-0.1163689,1.267144,-0.7739664
01.03.26.284137,-0.1169659,1.273514,-0.7744988
01.03.26.295167,-0.1174306,1.279908,-0.7751961
01.03.26.306195,-0.1178027,1.286351,-0.7758298
01.03.26.321738,-0.1182365,1.292806,-0.7766006
01.03.26.328255,-0.1184952,1.299206,-0.7771664
01.03.26.339285,-0.1188915,1.305346,-0.7774025
01.03.26.350815,-0.1192094,1.311536,-0.7778108
01.03.26.361845,-0.1196641,1.317757,-0.7781746
01.03.26.372874,-0.1199903,1.32399,-0.7786266
01.03.26.383904,-0.1203691,1.330479,-0.7789353
01.03.26.394933,-0.1209846,1.337093,-0.7791773
01.03.26.405963,-0.1213212,1.34361,-0.779507
01.03.26.416992,-0.1216011,1.35028,-0.7794403
01.03.26.428524,-0.1215675,1.35654,-0.7798528
01.03.26.439554,-0.1219732,1.363135,-0.779556
01.03.26.450585,-0.1221769,1.369715,-0.7798723
01.03.26.461612,-0.1223016,1.376175,-0.7800434
01.03.26.477655,-0.1227019,1.38278,-0.7795262
01.03.26.483672,-0.1226534,1.389356,-0.7795871
01.03.26.494702,-0.1226041,1.396167,-0.7794931
01.03.26.506232,-0.1225448,1.402733,-0.7793841
01.03.26.517261,-0.1221942,1.408988,-0.7792072
01.03.26.528291,-0.1221014,1.415331,-0.7792684
01.03.26.539322,-0.1221218,1.421575,-0.7790756
01.03.26.550852,-0.1219435,1.428024,-0.7790688
01.03.26.561881,-0.1216574,1.434191,-0.7788578
01.03.26.572911,-0.1215855,1.440453,-0.7780581
01.03.26.583940,-0.1213852,1.446751,-0.7776822
01.03.26.595471,-0.121103,1.452907,-0.7773346
01.03.26.606000,-0.1209669,1.459255,-0.7769593
01.03.26.617029,-0.121008,1.465566,-0.776696
01.03.26.633573,-0.1205,1.471471,-0.77652
01.03.26.640090,-0.1200624,1.477637,-0.776347
01.03.26.651621,-0.1196661,1.48366,-0.7758356
01.03.26.661648,-0.1194847,1.489593,-0.775291
01.03.26.673680,-0.1193419,1.495567,-0.7749022
01.03.26.683707,-0.1189387,1.501449,-0.7749916
01.03.26.694737,-0.1187159,1.507467,-0.7750245
01.03.26.705766,-0.1184475,1.513393,-0.7750173
01.03.26.716796,-0.1179106,1.519523,-0.7750388
01.03.26.728327,-0.1175352,1.525589,-0.7751226
01.03.26.739356,-0.1171618,1.531496,-0.7750829
01.03.26.750386,-0.1165338,1.53775,-0.7747511
01.03.26.761415,-0.116007,1.543469,-0.7746056
01.03.26.772946,-0.1158679,1.54945,-0.7743307
01.03.26.788488,-0.1159184,1.555446,-0.7745188
01.03.26.795509,-0.1159264,1.561515,-0.774886
01.03.26.806037,-0.1162251,1.567675,-0.7749383
01.03.26.817065,-0.1166722,1.574175,-0.7753432
01.03.26.828094,-0.1170058,1.580703,-0.7755291
01.03.26.839125,-0.117456,1.587103,-0.7753155
01.03.26.850655,-0.1175932,1.593417,-0.7750612
01.03.26.861686,-0.1174926,1.599275,-0.7748518
01.03.26.872214,-0.117613,1.605216,-0.774235
01.03.26.883744,-0.1175947,1.611169,-0.7738348
01.03.26.894773,-0.1174766,1.616994,-0.7734886
01.03.26.905802,-0.1173325,1.622785,-0.7732375
01.03.26.917335,-0.1172626,1.628662,-0.7730293
01.03.26.928897,-0.1174618,1.634633,-0.7732275
01.03.26.944406,-0.1177492,1.640285,-0.7726213
01.03.26.950423,-0.1177143,1.646072,-0.7723267
01.03.26.961452,-0.1175109,1.651607,-0.7719023
01.03.26.972481,-0.1175417,1.657317,-0.7710912
01.03.26.983511,-0.1174052,1.662916,-0.7705858
01.03.26.995041,-0.1171291,1.668418,-0.7700632
01.03.27.006071,-0.1171036,1.673792,-0.7692598
01.03.27.017101,-0.1168883,1.678939,-0.7688027
01.03.27.028631,-0.1167979,1.684225,-0.7684236
01.03.27.039160,-0.1167567,1.68914,-0.7681373
01.03.27.050190,-0.1166406,1.694363,-0.7680191
01.03.27.061220,-0.116343,1.699272,-0.767845
01.03.27.072750,-0.1163921,1.704327,-0.7670753
01.03.27.083780,-0.1160479,1.709093,-0.7668166
01.03.27.098820,-0.1155409,1.713707,-0.7664495
01.03.27.105840,-0.1154201,1.718253,-0.7658474
01.03.27.116868,-0.1151603,1.722903,-0.7657421
01.03.27.127898,-0.1146066,1.727205,-0.7656168
01.03.27.138928,-0.1145099,1.731803,-0.7650586
01.03.27.150458,-0.1140664,1.736449,-0.7645524
01.03.27.161488,-0.1135117,1.74101,-0.7638793
01.03.27.172016,-0.1131604,1.74559,-0.7630711
01.03.27.183548,-0.1129464,1.750069,-0.7625568
01.03.27.194578,-0.1125138,1.754509,-0.7620455
01.03.27.205606,-0.1122355,1.758762,-0.7613862
01.03.27.216636,-0.1117539,1.762855,-0.7608604
01.03.27.229171,-0.1113114,1.76696,-0.7603376
01.03.27.240200,-0.1112889,1.771179,-0.7593547
01.03.27.254738,-0.1109713,1.775445,-0.7587094
01.03.27.261256,-0.1109291,1.779858,-0.7583021
01.03.27.272285,-0.1109948,1.784094,-0.7574998
01.03.27.283314,-0.1105641,1.788208,-0.7569424
01.03.27.294847,-0.1099967,1.792094,-0.7563209
01.03.27.305875,-0.1096554,1.795946,-0.7551485
01.03.27.317406,-0.1092353,1.800186,-0.7542509
01.03.27.327934,-0.1087782,1.804149,-0.7532822
01.03.27.338963,-0.1088351,1.808163,-0.7516805
01.03.27.349994,-0.1084892,1.81213,-0.7506165
01.03.27.362025,-0.1083111,1.816241,-0.7496844
01.03.27.373055,-0.1083338,1.820272,-0.7485322
01.03.27.383583,-0.1081085,1.824154,-0.7474612
01.03.27.394612,-0.1077371,1.828042,-0.7463696
01.03.27.409653,-0.1074252,1.831887,-0.744771
01.03.27.416673,-0.1069424,1.835817,-0.7434149
01.03.27.427703,-0.1061523,1.839505,-0.7418241
01.03.27.438731,-0.1057692,1.84348,-0.7402534
01.03.27.450263,-0.1051507,1.847392,-0.7388451
01.03.27.461293,-0.105024,1.851685,-0.7378268
01.03.27.472320,-0.1049365,1.855723,-0.7363427
01.03.27.483350,-0.1045141,1.859821,-0.7351863
01.03.27.494381,-0.1039839,1.863672,-0.7339686
01.03.27.505410,-0.1038263,1.867504,-0.7320322
01.03.27.516941,-0.1030818,1.87137,-0.7304746
01.03.27.527971,-0.1024888,1.875218,-0.7290399
01.03.27.539000,-0.1022167,1.879173,-0.727388
01.03.27.550030,-0.101787,1.88353,-0.7259763
01.03.27.566072,-0.1015882,1.887801,-0.7246999
01.03.27.572590,-0.1014646,1.892219,-0.7232074
01.03.27.583118,-0.1013175,1.896547,-0.721889
01.03.27.594649,-0.1008894,1.900588,-0.7205423
01.03.27.605679,-0.1006099,1.904407,-0.7189187
01.03.27.617209,-0.1000581,1.908094,-0.717785
01.03.27.627739,-0.09935403,1.911442,-0.7166941
01.03.27.639269,-0.099123,1.915071,-0.715134
01.03.27.651301,-0.09858465,1.919,-0.7136718
01.03.27.661328,-0.09805965,1.922619,-0.7122748
01.03.27.671857,-0.09789157,1.926442,-0.7105588
01.03.27.683388,-0.09727597,1.930245,-0.7092272
01.03.27.694416,-0.0965662,1.93356,-0.7079328
01.03.27.705447,-0.09601641,1.93673,-0.706449
01.03.27.721490,-0.09541726,1.940029,-0.7050927
01.03.27.728508,-0.09486508,1.943324,-0.7036179
01.03.27.739036,-0.09450543,1.946702,-0.7020381
01.03.27.750065,-0.09416008,1.950377,-0.7006756
01.03.27.761597,-0.09355736,1.953595,-0.6993999
01.03.27.772627,-0.09333694,1.957022,-0.697908
01.03.27.783656,-0.0929265,1.960291,-0.6966211
01.03.27.794684,-0.09241712,1.963436,-0.6952014
01.03.27.805717,-0.09219897,1.96646,-0.6937603
01.03.27.816745,-0.09167409,1.969612,-0.6922977
01.03.27.828274,-0.09139228,1.972864,-0.6909974
01.03.27.838805,-0.09147429,1.976258,-0.689162
01.03.27.849833,-0.09135127,1.979521,-0.6875963
01.03.27.861363,-0.09115946,1.982616,-0.6860034
01.03.27.876405,-0.09105086,1.98574,-0.6845012
01.03.27.882922,-0.09071827,1.988479,-0.6831017
01.03.27.894453,-0.0902462,1.991156,-0.681847
01.03.27.904980,-0.0897938,1.993441,-0.6806244
01.03.27.916513,-0.08919001,1.996024,-0.6793641
01.03.27.927541,-0.08884335,1.998551,-0.6781101
01.03.27.938571,-0.08864951,2.00137,-0.6758256
01.03.27.950101,-0.08813787,2.004554,-0.6731594
01.03.27.961131,-0.08739567,2.006781,-0.6715199
01.03.27.971659,-0.08682227,2.009027,-0.6703851
01.03.27.983191,-0.0868479,2.010262,-0.6702465
01.03.27.994219,-0.08666372,2.011807,-0.6700733
01.03.28.005751,-0.08683658,2.01278,-0.6698174
01.03.28.016781,-0.08626473,2.014189,-0.6694489
01.03.28.031820,-0.08628476,2.016089,-0.6688107
01.03.28.038839,-0.08658624,2.017943,-0.6673949
01.03.28.049868,-0.08617783,2.02022,-0.666091
01.03.28.061400,-0.08568335,2.021762,-0.6651973
01.03.28.071928,-0.08534551,2.023325,-0.6643678
01.03.28.082958,-0.08532751,2.024213,-0.6640656
01.03.28.094488,-0.08476245,2.025186,-0.6636021
01.03.28.105518,-0.0842309,2.026292,-0.6633779
01.03.28.116547,-0.083938,2.027522,-0.6628025
01.03.28.127576,-0.08325624,2.028683,-0.6618096
01.03.28.140111,-0.0831455,2.030432,-0.6607713
01.03.28.150137,-0.08293378,2.032302,-0.6599512
01.03.28.161167,-0.08294559,2.034228,-0.6594881
01.03.28.171695,-0.0828793,2.035968,-0.6587704
01.03.28.187738,-0.08285272,2.037495,-0.658407
01.03.28.194257,-0.08254719,2.038972,-0.6578515
01.03.28.204785,-0.08255816,2.040787,-0.6568755
01.03.28.216314,-0.08249533,2.043056,-0.6560031
01.03.28.227345,-0.08184445,2.045095,-0.6548691
01.03.28.238375,-0.08178365,2.047336,-0.6538309
01.03.28.249905,-0.08148944,2.049404,-0.6531277
01.03.28.261436,-0.0809536,2.051081,-0.6523246
01.03.28.271965,-0.08071172,2.052443,-0.6517856
01.03.28.283495,-0.08117855,2.053326,-0.6518658
01.03.28.294023,-0.08119941,2.054693,-0.6516702
01.03.28.305053,-0.08153784,2.055959,-0.6516414
01.03.28.316082,-0.08101583,2.058568,-0.6513387
01.03.28.327613,-0.08153582,2.060565,-0.6513598
01.03.28.344157,-0.08224785,2.062733,-0.6506387
01.03.28.349673,-0.08264363,2.064902,-0.6501146
01.03.28.361203,-0.08259392,2.06636,-0.6495066
01.03.28.371731,-0.08297443,2.068109,-0.6493821
01.03.28.383262,-0.08392668,2.069796,-0.6495448
01.03.28.394292,-0.08430862,2.071494,-0.6493835
01.03.28.404819,-0.08479619,2.07346,-0.6487006
01.03.28.416351,-0.0851022,2.075506,-0.6477804
01.03.28.427381,-0.08487296,2.077364,-0.6466087
01.03.28.438410,-0.08475542,2.079865,-0.6450754
01.03.28.449440,-0.08487082,2.081803,-0.6441731
01.03.28.460971,-0.08449805,2.083844,-0.6430176
01.03.28.471499,-0.08403921,2.085972,-0.6419514
01.03.28.483531,-0.08442116,2.087652,-0.6409365
01.03.28.498572,-0.08356488,2.089573,-0.6391466
01.03.28.505089,-0.08322108,2.091841,-0.6373395
01.03.28.516118,-0.08227992,2.094796,-0.6354456
01.03.28.527649,-0.08188283,2.097227,-0.6338153
01.03.28.538177,-0.08160305,2.099484,-0.6319752
01.03.28.549708,-0.0809418,2.101827,-0.6302114
01.03.28.561239,-0.08035946,2.103988,-0.6285902
01.03.28.571768,-0.08020687,2.106354,-0.62677
01.03.28.582797,-0.08044171,2.108063,-0.6253999
01.03.28.594328,-0.08052075,2.110307,-0.6239341
01.03.28.605358,-0.08055806,2.112325,-0.62233
01.03.28.616388,-0.08072352,2.114378,-0.6209658
01.03.28.627417,-0.0806396,2.116498,-0.6193351
01.03.28.638446,-0.08061326,2.118371,-0.6174588
01.03.28.653989,-0.08035278,2.120388,-0.6158242
01.03.28.661006,-0.07974315,2.121938,-0.6141247
01.03.28.671535,-0.07952559,2.123554,-0.6122881
01.03.28.683066,-0.07906413,2.125318,-0.6106486
01.03.28.694095,-0.07792866,2.126424,-0.6088248
01.03.28.705126,-0.07722497,2.127817,-0.6075282
01.03.28.716154,-0.07671678,2.129275,-0.6062558
01.03.28.727184,-0.07587051,2.130339,-0.6048195
01.03.28.739718,-0.0754385,2.131275,-0.6033138
01.03.28.749745,-0.07479262,2.132193,-0.6022553
01.03.28.761275,-0.07368517,2.132693,-0.6010203
01.03.28.771302,-0.07336557,2.133448,-0.5996968
01.03.28.783334,-0.07290292,2.13431,-0.5988266
01.03.28.793863,-0.07191503,2.134578,-0.5979182
01.03.28.808902,-0.07151902,2.135144,-0.5972816
01.03.28.815922,-0.07113659,2.135773,-0.5968742
01.03.28.827453,-0.07043922,2.135994,-0.5965371
01.03.28.837980,-0.06999779,2.136098,-0.5959803
01.03.28.849513,-0.06950498,2.136317,-0.5957217
01.03.28.861545,-0.06880248,2.136482,-0.595369
01.03.28.871571,-0.0684346,2.136893,-0.5949763
01.03.28.883102,-0.06812763,2.137304,-0.5948821
01.03.28.894131,-0.06759501,2.137255,-0.5949691
01.03.28.905160,-0.0674063,2.137409,-0.5947888
01.03.28.916692,-0.06748855,2.137728,-0.5949436
01.03.28.927221,-0.06682563,2.137743,-0.5945659
01.03.28.938249,-0.06696701,2.138306,-0.5944337
01.03.28.950281,-0.06733918,2.138796,-0.5943814
01.03.28.965823,-0.06688094,2.138851,-0.5940498
01.03.28.971839,-0.06680477,2.139304,-0.5937659
01.03.28.982871,-0.06687844,2.139992,-0.5935152
01.03.28.994400,-0.06668484,2.140605,-0.5932628
01.03.29.004929,-0.06655192,2.141363,-0.5931497
01.03.29.015959,-0.06661296,2.141959,-0.5931325
01.03.29.027489,-0.06610668,2.142239,-0.592844
01.03.29.038017,-0.06584764,2.142435,-0.5925059
01.03.29.049549,-0.06570709,2.142682,-0.5923184
01.03.29.061078,-0.06558025,2.143004,-0.5922947
01.03.29.071607,-0.06567526,2.143509,-0.5921746
01.03.29.082636,-0.06572974,2.144058,-0.5925021
01.03.29.094168,-0.06542444,2.143819,-0.592943
01.03.29.105197,-0.06582761,2.14368,-0.5932883
01.03.29.121239,-0.06599641,2.143835,-0.5937959
01.03.29.127256,-0.06608939,2.143852,-0.5942704
01.03.29.138285,-0.06637442,2.144198,-0.5944164
01.03.29.149316,-0.06648386,2.144914,-0.5946155
01.03.29.160846,-0.06624579,2.144967,-0.5947706
01.03.29.171375,-0.06616187,2.145102,-0.5949891
01.03.29.182404,-0.06612861,2.14503,-0.5952339
01.03.29.193934,-0.06554317,2.144714,-0.5952395
01.03.29.204464,-0.06519973,2.144511,-0.5954241
01.03.29.215995,-0.06494772,2.144588,-0.596056
01.03.29.227023,-0.06456435,2.14437,-0.5964699
01.03.29.238053,-0.06488287,2.144207,-0.5971226
01.03.29.249585,-0.06545615,2.143945,-0.5978121
01.03.29.261115,-0.0651319,2.143188,-0.59802
01.03.29.275153,-0.06564701,2.143033,-0.5981241
01.03.29.283175,-0.06609201,2.143356,-0.5982702
01.03.29.294203,-0.06640661,2.143535,-0.5987002
01.03.29.304731,-0.06671524,2.143523,-0.5992594
01.03.29.315761,-0.06724608,2.143184,-0.6001412
01.03.29.327293,-0.06728172,2.14265,-0.6006058
01.03.29.337821,-0.06788838,2.142499,-0.6008669
01.03.29.349351,-0.06821787,2.143087,-0.6008671
01.03.29.360882,-0.06775236,2.143059,-0.6004916
01.03.29.371411,-0.06777024,2.143715,-0.6001566
01.03.29.382941,-0.06789875,2.143796,-0.600346
01.03.29.393970,-0.06748748,2.143397,-0.6007279
01.03.29.405001,-0.0673945,2.143311,-0.6011661
01.03.29.416030,-0.06729913,2.143084,-0.6018427
01.03.29.431070,-0.06716704,2.142887,-0.6021875
01.03.29.438090,-0.06734812,2.14258,-0.6020198
01.03.29.449118,-0.06708169,2.142472,-0.6021537
01.03.29.460650,-0.06696773,2.142205,-0.6025161
01.03.29.471177,-0.0669179,2.142023,-0.6032535
01.03.29.482708,-0.06673312,2.141675,-0.6040673
01.03.29.493738,-0.06681347,2.141098,-0.60533
01.03.29.504768,-0.06720436,2.140354,-0.6067085
01.03.29.515798,-0.06776202,2.139549,-0.6082675
01.03.29.527329,-0.06837749,2.138527,-0.6098113
01.03.29.537856,-0.0691371,2.137708,-0.6111208
01.03.29.548886,-0.06990743,2.137226,-0.6128675
01.03.29.560416,-0.07039523,2.136388,-0.6144012
01.03.29.571949,-0.07106566,2.135466,-0.616442
01.03.29.586987,-0.07191896,2.134421,-0.6185358
01.03.29.593507,-0.07203233,2.132517,-0.6204007
01.03.29.605036,-0.07267606,2.131086,-0.6227062
01.03.29.615564,-0.07389545,2.129478,-0.6254371
01.03.29.627096,-0.07473886,2.128164,-0.6279496
01.03.29.638125,-0.07592368,2.126986,-0.6304609
01.03.29.649156,-0.07646823,2.125864,-0.6327223
01.03.29.660185,-0.07724285,2.124191,-0.6352012
01.03.29.671214,-0.07856071,2.122774,-0.6371655
01.03.29.682244,-0.08006144,2.120988,-0.6392958
01.03.29.693775,-0.08081758,2.119671,-0.6408868
01.03.29.704302,-0.08128715,2.118473,-0.6429551
01.03.29.715834,-0.08213294,2.117319,-0.6444894
01.03.29.727365,-0.0831418,2.116214,-0.6460709
01.03.29.742405,-0.0842011,2.11518,-0.647507
01.03.29.748923,-0.08496165,2.114633,-0.64846
01.03.29.760453,-0.08524001,2.113494,-0.6491729
01.03.29.770981,-0.08593535,2.113433,-0.6494169
01.03.29.782011,-0.08725572,2.112677,-0.6502417
01.03.29.793541,-0.08746243,2.112386,-0.6503917
01.03.29.804571,-0.0877614,2.112237,-0.6508694
01.03.29.815600,-0.08798361,2.112266,-0.6509961
01.03.29.826630,-0.08846724,2.112381,-0.6509134
01.03.29.837661,-0.08901536,2.112443,-0.6508999
01.03.29.849191,-0.08999014,2.112281,-0.6511644
01.03.29.860221,-0.09012437,2.112681,-0.6505212
01.03.29.870748,-0.09043062,2.113167,-0.6498458
01.03.29.882279,-0.09007609,2.114146,-0.6490444
01.03.29.897822,-0.08976853,2.114343,-0.6483868
01.03.29.904339,-0.0899657,2.114637,-0.647828
01.03.29.915869,-0.09035003,2.114375,-0.6479224
01.03.29.926900,-0.09031439,2.114429,-0.6477
01.03.29.937428,-0.09052086,2.114372,-0.6473815
01.03.29.948958,-0.08985424,2.114812,-0.6468018
01.03.29.960488,-0.09001172,2.114983,-0.6465727
01.03.29.971017,-0.09013414,2.115196,-0.6459873
01.03.29.982047,-0.08961225,2.115604,-0.6454437
01.03.29.993578,-0.08895624,2.115487,-0.6449034
01.03.30.004607,-0.08852279,2.115521,-0.6445056
01.03.30.015638,-0.08790827,2.115394,-0.6445819
01.03.30.027168,-0.08764696,2.115315,-0.6446853
01.03.30.038197,-0.08772993,2.115422,-0.6443895
01.03.30.053739,-0.08787251,2.11551,-0.6443459
01.03.30.060256,-0.08797932,2.115654,-0.644249
01.03.30.071285,-0.08831358,2.115721,-0.6438348
01.03.30.082315,-0.08828914,2.115713,-0.6435692
01.03.30.093848,-0.08790255,2.115381,-0.6433414
01.03.30.104875,-0.0877248,2.115403,-0.6430097
01.03.30.115404,-0.08714926,2.115378,-0.6429496
